Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
38684,0G2qJ6yEYNqIVZLaLFhum1,The Smith Street Band,More Scared Of You Than You Are Of Me,25,27,248146,True,0.191,0.928,1,-3.051,1,0.0736,0.018,1.07e-05,0.16,0.601,156.139,4,garage
52463,3I9tSAQMVzAuX8QQUBG9rP,Ernest Tubb;Loretta Lynn,Singin' Again,Let's Stop Right Where We Are,14,156333,False,0.667,0.433,2,-8.156,1,0.0368,0.711,3.4e-06,0.154,0.629,123.454,4,honky-tonk
58580,6AJbTjKJX34o6947k94STO,Mushroomhead,A Wonderful Life,Another Ghost,23,222826,False,0.654,0.934,1,-4.388,1,0.0389,0.00134,0.00433,0.0872,0.231,109.97,4,industrial
29658,29Ow3vHlsyZnCVIkDWu9sH,MYRNE;JPB;Yung Fusion,NCS: The Best of 2016,Feels Right,27,199187,False,0.447,0.948,9,-2.503,0,0.307,0.053,8.68e-05,0.882,0.677,89.928,4,dubstep
91099,12cG3BUpk6PzLAzWK0mryO,Red Hot Chili Peppers,Alternative Rock Mixtape,By the Way,2,215666,False,0.441,0.986,0,-2.466,1,0.116,0.038,0.000781,0.0998,0.184,123.974,4,rock
26079,3DSnrvJEvNXDDd93BHOCW6,Rob Cantor,Disney Junior Music: Lullabies Vol. 2,A Great Ballerina,32,82550,False,0.573,0.315,9,-13.191,1,0.0415,0.888,0.879,0.122,0.362,163.972,3,disney
93604,4ELGoHY7cG7GDRSW28lymj,Александр Цфасман,В парке Чаир,Неудачное свидание,0,190589,False,0.544,0.686,10,-8.084,1,0.159,0.903,0.0126,0.204,0.872,181.066,4,romance
10498,2eJe8tEzBfIFi8OvVv576t,Roni Size;Reprazent,New Forms (20th Anniversary Edition),Heroes,15,394933,False,0.586,0.821,4,-5.52,0,0.0823,0.101,0.00583,0.699,0.638,160.054,4,breakbeat
61612,7pUetcOlkN6UEGvYfVQVim,PassCode,Ray,UNTILL THE DAWN,21,207000,False,0.522,0.988,5,-2.122,0,0.105,0.000467,0.00525,0.52,0.481,104.99,4,j-idol
15861,5Nu5Uyoauauy9LFePYL1Z3,ODESZA,A Moment Apart,Late Night,59,228154,False,0.612,0.628,2,-6.754,1,0.0752,0.0358,0.00898,0.193,0.434,125.043,4,chill
86679,1ErS8Tahdp0bOUH7SBM4jo,Soda Stereo,Dynamo (Remastered),Ameba - Remasterizado 2007,41,256665,False,0.438,0.778,7,-7.271,0,0.0355,2.1e-05,0.00321,0.411,0.531,101.961,4,punk
3915,40LQiUUUKXVGyNs09lHVjW,Hinder,Extreme Behavior,Lips Of An Angel,73,261853,False,0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,4,alternative
41527,6bTIXeF5mD2ehZJH4CflWj,Blutengel,Seelenschmerz,Children Of The Night,24,295533,False,0.545,0.801,0,-2.898,1,0.0364,1.98e-05,0.053,0.0725,0.0775,118.989,4,goth
6723,5AhcUnnbNDKR9WDPvnx9Uz,Bucovina,Duh,Vuiet De Negru Izvor,18,138200,False,0.372,0.796,7,-5.632,1,0.0299,2.13e-06,0.732,0.0316,0.152,178.07,4,black-metal
101325,1nQOgYZWJzYsFdPvt9A7DP,Bedtime Baby,Baby Music: Help Your Baby Sleep Through The Night,Brahms' Lullaby,55,92892,False,0.448,0.0883,0,-17.546,1,0.0836,0.987,0.901,0.11,0.525,176.525,4,sleep
93894,32yHd903J5GbnZasbvvRRX,Sergei Lemeshev;Лариса Авдеева;Boris Khaikin;Оркестр Большого театра,"Tchaikovsky: Eugene Onegin, Op. 24","Eugene Onegin, Op. 24, Act I Scene 1: No. 6b, Lensky's Arioso ""Ya lyublyu Vas. Ya lyublyu Vas, Olga""",4,190351,False,0.248,0.196,4,-15.16,1,0.066,0.96,2.25e-06,0.14,0.159,178.019,5,romance
90463,4zkz2CPIvexCVklWz71qDz,Sonia Rivas,Sonia Rivas,No Eres Mi Guardian,33,167560,False,0.54,0.468,4,-9.338,1,0.0283,0.812,0.0,0.0823,0.447,142.088,4,rock-n-roll
26626,701t1mDGIDbk99rASKJGFV,Cameron's Bedtime Classics,Dreamy Piano,Resting,20,239013,False,0.738,0.0832,0,-16.842,1,0.0978,0.993,0.913,0.108,0.636,76.008,3,disney
68323,3GFQEHBTtwNF30ROf0SwoD,Don Omar,Perreo en Halloween,Salió El Sol,1,317280,False,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,latino
96609,6J6fPEMiLUGxqmwiNCPwdk,RDN;Vitinho;Caju Pra Baixo,"RDN e Amigos 2, Bloco 1",E Agora?,39,93617,False,0.541,0.67,7,-9.101,0,0.0323,0.41,0.0,0.647,0.923,163.914,4,samba
106229,1bIVmiUEh4DhYduq6TlSOJ,Winona Oak,Mellow Adult Pop,Piano in the Sky,0,190253,False,0.501,0.309,7,-10.192,0,0.0398,0.864,1.52e-06,0.102,0.0813,91.885,4,swedish
87504,6MTd61g9zq6CB1FnJydjEb,The Archies,Everything's Archie,Sugar Sugar,69,167213,False,0.757,0.725,2,-7.259,1,0.0275,0.399,0.0,0.108,0.965,122.439,4,r-n-b
105183,4UNI7NvY0ti3jJikm4f4ld,PIÑA PINK,Rain Relaxation,Rain Relaxation,41,180197,False,0.72,0.422,3,-14.467,1,0.0487,0.95,0.807,0.0751,0.0392,151.982,4,study
12321,6kZfjIUmJqQAosGKyOcOIk,Jacky Cheung;Anita Mui,他在那裡,"相愛很難 - 電影""男人四十""歌曲",52,223253,False,0.495,0.559,0,-8.888,1,0.047,0.613,0.0,0.141,0.322,134.508,4,cantopop
87720,7pUg09HgXhMEGpBwjjRGDB,Jota Quest,Guerra e Paz,Guerra e Paz,42,185815,False,0.741,0.626,11,-8.036,0,0.0332,0.0882,0.000192,0.11,0.827,93.995,4,r-n-b
52329,69N3FOvnYWRZ7CZxQRJGnY,Faron Young,Hello Walls,Hello Walls,15,143400,False,0.599,0.357,0,-9.363,1,0.0324,0.752,0.0,0.106,0.687,101.606,4,honky-tonk
41070,5RAZlINOlt1wJm7FcnW0As,Håkan Hellström,Du gamla du fria,I sprickorna kommer ljuset in,37,260672,False,0.425,0.875,6,-6.996,0,0.0491,0.0148,0.000269,0.147,0.381,132.033,4,goth
73426,16qXHjHXikXPue7pYMgLx5,NTO;Rodriguez Jr.;Tricky,Loving You Like Always (Rodriguez Jr. Remix),Loving You Like Always - Rodriguez Jr. Remix,43,203882,False,0.535,0.82,7,-9.356,1,0.0325,1.28e-05,0.919,0.116,0.255,114.973,4,minimal-techno
71500,5XW4BwCrfYpci5zMbJxs4N,Wig Wam,Non Stop Rock'n Roll,Do Ya Wanna Taste It,63,176973,False,0.559,0.793,2,-3.536,0,0.028,0.0191,0.0,0.394,0.69,92.034,4,metal
66152,7yCr4kSUMcc5uBekXOFaZU,Patty Shukla,Sing and Play,S.T.O.P.,35,169826,False,0.805,0.739,0,-4.108,1,0.145,0.232,0.000195,0.0702,0.776,155.065,5,kids
50828,76zeDc0PT9AcQ2vBK5xfUr,Riff,Que Sea Rock,En un Harem de Agadir,21,147720,False,0.475,0.961,7,-3.839,1,0.109,3.13e-05,0.00229,0.144,0.359,97.204,4,heavy-metal
57360,3VEOc7GOcyFuovS2JRL2Lo,Ritviz,Mimmi,Chandamama,51,166958,False,0.661,0.374,9,-7.561,1,0.0605,0.0171,0.0,0.0938,0.349,92.011,3,indie
106727,1TjPXkgQ2B9dW3z5nGSgeH,Arne Qvick,Gamla fina svensktoppar,Rosen,37,188026,False,0.614,0.433,2,-10.013,1,0.0332,0.752,0.0,0.301,0.782,86.76,4,swedish
110147,5hlzz0D0ttrhZk8XSbbBVC,Armin van Buuren,ASOT 1090 - A State Of Trance Episode 1090,"A State Of Trance (ASOT 1090) - Interview with GXD, Pt. 1",35,33653,False,0.551,0.68,6,-8.036,0,0.293,0.0517,0.0,0.43,0.768,132.42,1,trance
12674,1UziEYXfrQBEgvvu1XBIRR,陳美玲,Pat Chan,刀山火海,21,206666,False,0.666,0.62,8,-9.431,1,0.0488,0.11,2.52e-06,0.496,0.646,144.925,4,cantopop
10152,43F49A8ReVXhH7l0jGMViS,The Crystal Method,Vegas,Busy Child,45,445000,False,0.656,0.888,10,-7.137,0,0.0423,0.0153,0.0369,0.227,0.68,125.02,4,breakbeat
103441,01wSR6odVPxfSQOBOMyovb,Jamie Miller,Your Perfect Soundtrack,It Is What It Is,0,125746,False,0.691,0.741,4,-5.617,1,0.288,0.0868,0.0,0.109,0.318,161.917,4,soul
95894,0GiLQc2Mkly6zDnf6ImxtC,Mickey Taveras,Latino! Grandes Éxitos - Juan Luis Guerra / Karen Records,Y Qué Me Pasa,27,282093,False,0.702,0.718,7,-7.866,1,0.0399,0.487,0.0,0.317,0.909,147.204,4,salsa
112495,5cj4Lbn8qnoYAxfNLeN5UD,Tan Taşçı,Söz & Müzik: Tan Taşçı (Live),Elbet - Live,41,271354,False,0.571,0.421,7,-8.538,0,0.0501,0.811,0.0,0.164,0.396,139.987,4,turkish
87423,5Bo0ayLXkp6ttsjCWJvOHJ,Fresno,Redenção,Uma Música,44,194040,False,0.606,0.921,1,-3.111,1,0.0299,0.0479,0.0,0.106,0.681,125.073,4,r-n-b
97470,30OMJsnuS3TWACLrf2YggT,Gusttavo Lima,Inventor dos Amores (Ao Vivo),Se Não Quer Me Amar - Ao Vivo,47,198293,False,0.632,0.884,7,-2.752,1,0.0362,0.198,0.0,0.937,0.655,148.054,4,sertanejo
48413,56Ndh4m1x5F8IYVDgiLSJl,Los KK,KK Urbana,Pánico,33,64653,False,0.514,0.8,1,-10.615,0,0.0632,0.243,0.0,0.285,0.338,90.796,4,hardcore
108850,0RHEVGvrBHKtizAO5SQSKd,Quinteto Real,Vinyl Replica: Quinteto Real,Ensueños - Tango,16,162413,False,0.574,0.727,4,-3.44,0,0.0362,0.804,0.662,0.331,0.806,120.046,4,tango
69568,280TnUDGDB3PiVHqKI8s2Q,Thakara;V3K,The Back Bencher Returns,The Back Bencher Returns,24,175846,False,0.734,0.525,10,-9.717,1,0.107,0.357,0.00732,0.284,0.419,145.066,4,malay
46013,0uXKvyCtukUSVFfHo7YFdV,The Viper;Korsakoff,Temptation,Temptation - Original Mix,30,268279,True,0.566,0.963,0,-3.439,1,0.0903,0.132,4.57e-06,0.379,0.38,160.068,4,happy
38363,6adjXENHRzh4uyVziFlVGm,Maribou State,Kingdoms In Colour,Beginner's Luck,58,268027,False,0.561,0.573,8,-10.104,0,0.0488,0.606,0.854,0.218,0.243,81.979,4,garage
58516,5h7RBt7uQCF788tr9Zy92j,(Hed) P.E.,Broke,Crazy Legs,25,242800,False,0.607,0.775,6,-5.427,1,0.267,0.00195,1.15e-06,0.0915,0.736,102.051,4,industrial
2269,0Rv8J2jCczm7nxMurGBIcG,Godsmack,Halloween Spooky Party 2022,Vampires,0,227240,False,0.486,0.843,7,-6.085,1,0.0635,7.21e-05,0.682,0.0709,0.412,90.016,4,alt-rock
98767,3htltNO4tCC386MRjMXQr1,Mark Seibert;Willemijn Verkaik,Musicalballads: Unplugged,Solang ich Dich hab (As Long As You're Mine) - Wicked,22,221026,False,0.478,0.49,5,-7.598,1,0.0342,0.559,0.0,0.12,0.241,123.876,4,show-tunes
70088,1Ytgo9ipdlTsf6wlg6sXf3,告五人,運氣來得若有似無,在這座城市遺失了你 (戲劇《他們創業的那些鳥事》插曲),60,357093,False,0.46,0.297,9,-8.785,1,0.0309,0.692,0.000318,0.107,0.125,180.095,4,mandopop
22188,5HMhCuc9L0z4XGwfNS4YpQ,Slayer,Soundtrack To The Apocalypse (Deluxe Version),New Faith,29,185826,True,0.25,0.992,6,-2.926,1,0.202,0.000878,0.000879,0.0948,0.158,88.336,4,death-metal
14107,4O0TO5xWlEKH8Aqo0YvCTT,CoComelon,Nursery Rhymes by CoComelon,Johny Johny Yes Papa,44,110031,False,0.932,0.194,9,-15.76,1,0.047,0.552,0.0,0.0919,0.942,119.965,4,children
41603,1gtiboFlPYIuaJSeF3fZk6,Elysion,Silent Scream,Never Forever,52,200800,False,0.425,0.876,0,-5.107,0,0.0446,7.31e-05,0.0117,0.335,0.63,160.005,4,goth
3271,7HS7bD1nAWG0CzigkPX7vN,Counting Crows,Fiesta temática 90s,Mr. Jones,0,272733,False,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,4,alternative
51768,1FdbP9ZAcqQnOcda55boaL,Guri,Billian Billian,Billian Billian,59,177600,False,0.708,0.893,8,-2.002,0,0.0549,0.0188,5.47e-05,0.471,0.753,100.031,4,hip-hop
102040,1TkyDEdjiUuYhoMkxdZCiO,Prateek Kuhad,Tere Hi Hum,Tere Hi Hum,58,177026,False,0.738,0.305,0,-9.667,1,0.0286,0.851,1.74e-05,0.15,0.489,116.07,1,songwriter
10853,1uxu5LvEtoCzhA1PHhP2pr,Noisia;Halogenix,Closer,Wordless,40,346720,False,0.457,0.637,1,-5.006,1,0.0405,0.00626,0.878,0.0971,0.035,171.995,4,breakbeat
85862,1B8MHa0NveCF1ViBEOZWO5,Simple Plan,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",Addicted,62,232066,False,0.522,0.751,1,-5.46,1,0.0435,0.000491,2.22e-06,0.158,0.605,139.51,3,punk-rock
49874,5i6RhV0rdtvYiWsdwAcNGU,Kronos,Smash The Speakers,Smash The Speakers,19,171870,False,0.512,0.98,11,-3.614,1,0.239,0.0368,0.00481,0.317,0.326,155.115,4,hardstyle
67303,19C3bmijuVj9xJdXvPhQsa,Don Omar,Reggaeton Mix Perreito,Salió El Sol,5,317280,False,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,latin
89860,78Nyf6RlqBANlMhSnKyClT,CNCO,Pretend,Pretend,55,200566,False,0.68,0.883,11,-3.862,0,0.103,0.284,0.0,0.14,0.834,101.983,4,reggaeton
98814,6PqTze9OtDVoOotow4cESD,Stephen Sondheim;Anthony De Mare,Liaisons: Re-Imagining Sondheim From The Piano,No One Is Alone - Arranged By Fred Hersch,21,243320,False,0.329,0.0405,1,-24.884,1,0.0594,0.993,0.896,0.083,0.0679,74.859,3,show-tunes
38772,5kedtQp5DHelZuobA5ufwy,Shannon & The Clams,Gone by the Dawn,How Long,25,225610,False,0.362,0.462,7,-11.32,1,0.0376,0.297,0.00121,0.0954,0.0895,112.811,4,garage
97398,2xP2Zq9q6dpIRpn9u4y55A,Fred & Gustavo,Pra Ser Tudo Perfeito (Ao Vivo),A Dama da Noite - Ao Vivo,48,188773,False,0.726,0.803,11,-4.451,1,0.0345,0.794,0.0,0.345,0.659,135.937,4,sertanejo
56622,1i8s3cuXeFCUj5Jz3x2rgw,Sanah Moidutty;Yazin Nizar,High Way,Kommallo,41,258471,False,0.813,0.524,4,-9.146,1,0.0472,0.301,0.000335,0.26,0.787,124.034,4,indie-pop
14809,4T8cbopq3M4XGOB4dwRLOB,Hush Little Baby,Little Baby Nursery Rhymes,Hush Little Baby,44,82105,False,0.668,0.21,5,-11.714,1,0.0374,0.938,0.0,0.102,0.323,113.996,3,children
53780,3Dzso9Q2WwupEclqgxBZht,Madism;MKJ;Felix Samuel,Pumped Up Kicks,Pumped Up Kicks,74,145161,False,0.669,0.687,0,-4.753,1,0.043,0.152,1.6e-05,0.308,0.386,123.903,4,house
9938,2NQ9c78cqdeKegSDRSttcj,Bidê ou Balde;Renato Borghetti,Eles São Assim. E Assim Por Diante.,Mesmo Que Mude,43,288613,False,0.589,0.766,9,-4.466,1,0.0295,0.0112,0.0,0.109,0.709,142.012,4,brazil
91886,38y3wdFmu1gqzqGkJoxvHJ,ONE OK ROCK,This Is Why - This Is Rock,Let Me Let You Go,0,180211,False,0.533,0.831,5,-3.696,1,0.0609,0.00804,0.0,0.0975,0.741,96.091,4,rock
76169,2A7qdr3UNP9Pxjcxa5Jj53,Richard Wagner;London Symphony Orchestra;Yondani Butt,Wagner: Works for Orchestra,Ride of the Valkyries,49,283440,False,0.234,0.227,11,-18.535,1,0.0373,0.944,0.869,0.0854,0.0703,101.636,3,opera
16825,37Jc6IK91j87bVDijAgatF,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"12 Variations on a Minuet by J.C. Fischer in C, K.179: 4. Variation III",4,91664,False,0.304,0.0925,0,-27.578,1,0.0464,0.992,0.91,0.14,0.896,153.84,5,classical
113253,0voVzEvUL4HPHgp7P2rGdt,Gateway Worship;Jessie Harris,I Need You (Live),I Need You - Live,44,473653,False,0.253,0.395,2,-9.633,1,0.0306,0.313,0.0,0.316,0.0999,145.963,3,world-music
89189,583f0IBk80MRgaTAOZyGDw,Anuel AA;KAROL G,Feliz Cumpleaños con Perreo,Secreto,1,258799,False,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,4,reggaeton
8566,5x7Oxaa9EEIx9nw17CC5yW,B.B. King,Indianola Mississippi Seeds,Chains And Things,57,293733,False,0.56,0.241,4,-15.385,0,0.0314,0.593,0.195,0.122,0.341,79.537,4,blues
20935,3UeMh2Mra28eDCSJjylBPc,Flo Rida;Sage The Gemini;Lookas,Energy Hip Hop,GDFR,0,190185,False,0.657,0.827,5,-4.034,1,0.0736,0.000698,0.0053,0.065,0.69,145.887,4,dance
74968,1vn1f7DF7e4dbnAmdxeg5m,Raul Seixas,Caminhos,Eu Nasci Há 10 Mil Anos Atrás,40,289173,False,0.486,0.825,9,-10.004,1,0.147,0.326,0.0,0.369,0.829,135.736,4,mpb
105846,3UVSm3TPPb35ApRMovSMsw,Justnormal,Not Your Normal Christmas,Glad to Be Here,5,123045,False,0.817,0.406,5,-5.435,0,0.0414,0.526,0.0189,0.102,0.39,98.065,4,study
7725,10NxGnsyqTf2MVXthGnKQf,I'm With Her,Johnny Cash: Forever Words Expanded,Chinky Pin Hill,23,205400,False,0.436,0.232,7,-11.736,1,0.0324,0.937,0.00475,0.096,0.278,145.978,4,bluegrass
105703,5ABxYELhyp9nIHqCADcRSD,Skinny Cap,Black Foam,Black Foam,33,123428,False,0.615,0.466,6,-9.607,0,0.0322,0.301,0.00382,0.249,0.428,140.071,4,study
96822,2XMR09PHSSWKGaSLG7hvV1,Dalva De Oliveira,Bandeira Branca,Bandeira Branca,37,171960,False,0.405,0.717,5,-6.322,0,0.0705,0.137,0.0,0.369,0.812,116.837,4,samba
2928,6gZVQvQZOFpzIy3HblJ20F,Alice In Chains,Facelift,Man in the Box,75,285200,True,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,4,alt-rock
74282,0Q24mg3fSrFI12AIqF43JL,Frejat,Dose Dupla Frejat,Segredos,45,233533,False,0.581,0.731,7,-5.189,1,0.0289,0.192,0.0,0.405,0.579,127.582,4,mpb
17007,1ME8Thb5mDmBYTI3I5f3uJ,ZABO,Breathe,Breathe,55,199200,False,0.561,0.547,5,-5.345,0,0.0825,0.0622,0.874,0.149,0.202,99.982,4,club
60446,5gBnIF2kEERM1G9Bd78Rrc,Black Ryno,Riddim Driven: Beauty and The Beast,Shot A Buss,22,192360,False,0.811,0.798,11,-6.349,0,0.179,0.157,0.0,0.092,0.393,112.015,4,j-dance
77126,15QQE6AflJ5FlHuyuXrZwn,Di Propósito;Ferrugem,Cartão Postal / Pra Ser Feliz / Um Dia pra Nós Dois / Razão da Minha Vida (Ao Vivo),Cartão Postal / Pra Ser Feliz / Um Dia pra Nós Dois / Razão da Minha Vida - Ao Vivo,51,402826,False,0.337,0.671,2,-6.656,1,0.0634,0.734,0.0,0.689,0.659,161.291,4,pagode
42018,7LGfapaZt3B0aX3lihpJgl,The Red Chord,Clients,Antman,23,187200,False,0.333,0.984,8,-4.317,1,0.164,0.000121,3.17e-06,0.132,0.191,115.464,3,grindcore
26828,29jgGuRFQajEQfphbDQWJZ,René van Kooten,Beste Zangers Musical 2020,I Don't Know How to Love Him,18,200551,False,0.551,0.249,5,-12.054,1,0.0282,0.373,0.0,0.137,0.109,112.031,4,disney
27747,6V1HxUCEpwj3NUrsbWk60J,Congo Natty;Rebel MC;Tenor Fly;Top Cat;General Levy;Tippa Irie;Sweetie Irie;Daddy Freddy;Benny Page,Aries & Kelvin 373 present Born On Road x Jungle Cakes - Welcome To The Jungle (DJ Mix),UK Allstars - Congo Natty Meets Benny Page Remix - Mixed,16,59325,False,0.629,0.932,7,-7.291,1,0.277,0.0762,2.5e-06,0.17,0.699,88.969,4,drum-and-bass
76714,0UslQkGA803izTITbDtZoa,June Anderson;Raul Gimenez;Kathryn Bouleyn;Alessandro Corbelli;Nina Walker,Rossini: Soirées Musicales,La Pastorella delle Alpi,20,150000,False,0.571,0.0359,0,-21.715,1,0.077,0.982,8.86e-05,0.128,0.28,65.155,4,opera
92769,54L6rC5mpGdFNgYnkIAogl,Imelda May,Tribal,Little Pixie,22,218133,False,0.447,0.509,0,-7.236,1,0.0279,0.894,0.00136,0.0809,0.285,83.916,4,rockabilly
14394,5j9rPqhsxgh8ZTSWeflHhq,Cri-Cri,Las 100 Clásicas de Cri Cri Vol. 1,El Perrito - Remasterizado,35,145000,False,0.582,0.256,0,-9.549,1,0.0354,0.78,0.0,0.135,0.473,108.539,4,children
40755,1YmwVsxhLGfcfHekcK794T,Netto;Isaias Saad,Bom Demais Para Não Crer,Bom Demais Para Não Crer,39,377266,False,0.463,0.688,0,-6.968,1,0.0584,0.151,0.0,0.121,0.215,144.001,4,gospel
42574,1eHgjbMkleFaoQf8KBShgp,Napalm Death,Death By Manipulation,Pride Assassin,13,125226,False,0.341,0.903,1,-14.599,1,0.0741,0.000163,0.89,0.606,0.285,93.662,4,grindcore
65992,2af6mkiXvN3sKidbc2EAGr,Alka Yagnik;Abhijeet,Aap Mujhe Achche Lagne Lage,Aap Mujhe Achche Lagne Lage - Aap Mujhe Achche Lagne Lage / Soundtrack Version,45,432746,False,0.772,0.633,6,-9.397,0,0.0688,0.0197,0.000563,0.153,0.614,124.611,4,k-pop
82149,46kiOFsTdGjcuLyebQParY,Nick Lowe,Quiet Please: The New Best of Nick Lowe,I Knew the Bride (When She Used to Rock and Roll),35,266280,False,0.63,0.865,4,-9.081,1,0.034,0.386,1.15e-05,0.333,0.964,147.36,4,power-pop
84273,0s1aSsYlLIEiy16LjFWbdp,Steely Dan,Can't Buy A Thrill,Dirty Work,70,187400,False,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007,4,psych-rock
3412,2cSKGtyDddIwiSe5EhWAtW,Fitz and The Tantrums,20's Rock,I Just Wanna Shine,0,207925,False,0.705,0.918,6,-2.771,0,0.0678,0.0405,0.000106,0.0803,0.537,92.513,4,alternative
96164,2JVkbbkS4KcOMDpOQbEp1p,Grupo Fundo De Quintal,Palco Iluminado,Não Tem Menos Semelhante,43,252866,False,0.601,0.676,2,-6.838,1,0.0308,0.366,0.0,0.206,0.814,143.122,4,samba
11704,6IGykDZjjxbKwliRT37omm,Penny Jayne Black,Early Works,Fire in My Belly,28,166944,False,0.594,0.67,2,-5.501,0,0.0261,0.0855,0.0,0.359,0.424,87.041,4,british
29933,7baQa5vlB6cwUMOAW6sbD4,WE ARE FURY;Jordan Tariff,DUALITY,Animals,37,139034,False,0.603,0.707,0,-5.667,1,0.0355,0.0253,1.75e-06,0.381,0.293,144.971,4,dubstep
402,7AKxbxzkxm2ERWrd1ggniO,Ichiko Aoba,Asleep Among Endives,Asleep Among Endives,58,306243,False,0.451,0.0318,0,-19.933,0,0.0421,0.983,0.0532,0.0989,0.148,123.985,4,acoustic
81068,2GXXZFUxYg2LvG8SR0byOE,Atif Aslam,Badlapur (Original Motion Picture Soundtrack),Jeena Jeena,72,228969,False,0.682,0.344,5,-8.567,1,0.0281,0.789,0.0,0.121,0.548,104.984,4,pop
86358,4NnWuGQujzWUEg0uZokO5M,The Cure,"Kiss Me, Kiss Me, Kiss Me",Just Like Heaven,73,212013,False,0.437,0.94,9,-6.946,1,0.0426,0.0524,0.000573,0.222,0.48,151.417,4,punk
39460,3vPFtJIPNknOiMK7IcBtzn,Harold Faltermeyer;Lady Gaga;Hans Zimmer;Lorne Balfe,Top Gun: Maverick (Music From The Motion Picture),"The Man, The Legend / Touchdown",60,234493,False,0.237,0.436,7,-11.845,1,0.0315,0.25,0.932,0.142,0.05,152.238,3,german
110657,07LzdQEfH1hu3RXM7JUqL7,Above & Beyond;anamē;Marty Longstaff,Group Therapy 480,Gratitude (ABGT480),27,352500,False,0.546,0.832,10,-8.834,1,0.0372,0.00145,0.0801,0.193,0.0374,127.996,4,trance
93661,10TcaC8gPaLnUTixaAiSWC,Надежда Обухова,Великие исполнители россии: надежда обухова,"Слушайте, если хотите",0,125133,False,0.465,0.0819,8,-15.578,1,0.0448,0.989,0.0,0.117,0.19,131.712,4,romance
107657,20A3kygqTufoVmkgL6Xawr,The Knife,Deep Cuts,Pass This On,48,228066,False,0.745,0.835,7,-5.896,0,0.0302,0.0285,0.000351,0.0784,0.697,129.977,4,synth-pop
27005,6LW3Z1GqbL78TIjfDyg4zp,Wilkinson;Becky Hill,Lazers Not Included,Afterglow,69,225172,False,0.516,0.915,7,-2.498,1,0.0562,0.0228,0.000789,0.125,0.0398,174.032,4,drum-and-bass
93122,0EZfZSvcxtmqKoEoyMjjRC,Rashid Beibutov,Qalalıyam Qalalı (Azərbaycan Xalq Mahnıları),Gözəlim Sənsən,8,236360,False,0.404,0.102,1,-16.215,0,0.0351,0.976,0.0122,0.172,0.257,61.371,4,romance
100883,1yG0BcaTX8lf9s1HisMeAL,Perikles;Anna Hertzman,Heta pojkars flickor,Jag kan inte andas utan dej,33,217160,False,0.548,0.632,7,-5.936,1,0.0249,0.582,0.0,0.111,0.481,89.986,4,ska
57011,2qgXrzJsry4KgYoJCpuaul,The Local Train,Aalas Ka Pedh,Choo Lo,67,233630,False,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,4,indie
91792,3sdokgCYFdz24u6vohprY4,Andrés Calamaro;Carlos Vives,Pañuelos al viento,Algún Lugar Encontraré,0,254955,False,0.694,0.52,9,-8.758,1,0.0245,0.412,1.26e-06,0.137,0.52,108.06,4,rock
30312,02shCNmb6IvgB5jLqKjtkK,Vicetone;Cozi Zuehlsdorff,Nevada,Nevada,71,208561,False,0.605,0.783,3,-4.271,1,0.0324,0.299,0.000175,0.133,0.105,124.015,4,edm
49673,0gdt4Gs2hRmOm7kbKXhXVj,DJ Isaac,Go Insane,Go Insane (Original Radio Mix),21,209890,False,0.703,0.981,6,-5.76,1,0.187,0.000689,0.439,0.0832,0.109,141.007,4,hardstyle
28136,0ntQOeCxfO9wuGJXFv5D6d,MYRNE;JPB;Yung Fusion,Feels Right (Radio Edit),Feels Right,49,199187,False,0.447,0.948,9,-2.503,0,0.307,0.053,8.68e-05,0.882,0.677,89.928,4,dub
40439,5hkzvmrSDI8yVtaHsRYMO6,Valesca Mayssa;Sidney Almeida,De Janeiro a Dezembro,Um Adorador,42,572720,False,0.423,0.676,7,-5.799,0,0.0466,0.326,0.0,0.106,0.284,115.94,4,gospel
87109,6q7UC4HeG6alZZUG2TI7fd,The Chemical Brothers,Helloween Party,Go,0,260696,True,0.751,0.897,1,-3.602,1,0.0468,0.00957,2.72e-05,0.329,0.483,119.97,4,r-n-b
28050,0auAM0mRTL07NNoeCK96sS,Riot Ten;Sullivan King,Body Bag,Body Bag,44,142666,False,0.473,0.958,11,-3.435,0,0.166,7.43e-05,0.0131,0.507,0.493,180.008,4,dub
